中心局B,中心局M,中心局N,初始路线,串行路线,初始车辆使用情况,串行车辆使用情况,初始成本,串行成本,节约成本
北京,福州,锦州,"北京-福州,福州-北京,北京-锦州,锦州-北京",北京-福州-锦州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,42937.636000000006,0,0
北京,福州,徐州,"北京-福州,福州-北京,北京-徐州,徐州-北京",北京-福州-徐州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,57733.842000000004,0,0
北京,福州,青岛,"北京-福州,福州-北京,北京-青岛,青岛-北京",北京-福州-青岛-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,46755.294,0,0
北京,南昌,天津,"北京-南昌,南昌-北京,北京-天津,天津-北京",北京-南昌-天津-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,42481.83,0,0
北京,南昌,石家庄,"北京-南昌,南昌-北京,北京-石家庄,石家庄-北京",北京-南昌-石家庄-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,53015.15,0,0
北京,南昌,太原,"北京-南昌,南昌-北京,北京-太原,太原-北京",北京-南昌-太原-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,47235.04,0,0
北京,南昌,呼和浩特,"北京-南昌,南昌-北京,北京-呼和浩特,呼和浩特-北京",北京-南昌-呼和浩特-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,47178.57600000001,0,0
北京,南昌,沈阳,"北京-南昌,南昌-北京,北京-沈阳,沈阳-北京",北京-南昌-沈阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,53288.574,0,0
北京,南昌,长春,"北京-南昌,南昌-北京,北京-长春,长春-北京",北京-南昌-长春-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,53657.82000000001,0,0
北京,南昌,哈尔滨,"北京-南昌,南昌-北京,北京-哈尔滨,哈尔滨-北京",北京-南昌-哈尔滨-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,59371.89400000001,0,0
北京,南昌,上海,"北京-南昌,南昌-北京,北京-上海,上海-北京",北京-南昌-上海-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,75372.576,0,0
北京,南昌,南京,"北京-南昌,南昌-北京,北京-南京,南京-北京",北京-南昌-南京-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,69535.068,0,0
北京,南昌,杭州,"北京-南昌,南昌-北京,北京-杭州,杭州-北京",北京-南昌-杭州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,111299.736,0,0
北京,南昌,福州,"北京-南昌,南昌-北京,北京-福州,福州-北京",北京-南昌-福州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,76282.532,0,0
北京,南昌,济南,"北京-南昌,南昌-北京,北京-济南,济南-北京",北京-南昌-济南-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,63818.16200000001,0,0
北京,南昌,郑州,"北京-南昌,南昌-北京,北京-郑州,郑州-北京",北京-南昌-郑州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,80923.604,0,0
北京,南昌,武汉,"北京-南昌,南昌-北京,北京-武汉,武汉-北京",北京-南昌-武汉-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,79915.69,0,0
北京,南昌,长沙,"北京-南昌,南昌-北京,北京-长沙,长沙-北京",北京-南昌-长沙-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,89579.876,0,0
北京,南昌,广州,"北京-南昌,南昌-北京,北京-广州,广州-北京",北京-南昌-广州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,105451.95999999999,0,0
北京,南昌,重庆,"北京-南昌,南昌-北京,北京-重庆,重庆-北京",北京-南昌-重庆-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,67971.06999999999,0,0
北京,南昌,成都,"北京-南昌,南昌-北京,北京-成都,成都-北京",北京-南昌-成都-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,76893.506,0,0
北京,南昌,贵阳,"北京-南昌,南昌-北京,北京-贵阳,贵阳-北京",北京-南昌-贵阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,69312.464,0,0
北京,南昌,西安,"北京-南昌,南昌-北京,北京-西安,西安-北京",北京-南昌-西安-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,73812.77799999999,0,0
北京,南昌,兰州,"北京-南昌,南昌-北京,北京-兰州,兰州-北京",北京-南昌-兰州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,60849.922000000006,0,0
北京,南昌,唐山,"北京-南昌,南昌-北京,北京-唐山,唐山-北京",北京-南昌-唐山-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,41992.89800000001,0,0
北京,南昌,廊坊,"北京-南昌,南昌-北京,北京-廊坊,廊坊-北京",北京-南昌-廊坊-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,40457.73,0,0
北京,南昌,保定,"北京-南昌,南昌-北京,北京-保定,保定-北京",北京-南昌-保定-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,42744.118,0,0
北京,南昌,大连,"北京-南昌,南昌-北京,北京-大连,大连-北京",北京-南昌-大连-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,51730.986000000004,0,0
北京,南昌,锦州,"北京-南昌,南昌-北京,北京-锦州,锦州-北京",北京-南昌-锦州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,46543.35600000001,0,0
北京,南昌,徐州,"北京-南昌,南昌-北京,北京-徐州,徐州-北京",北京-南昌-徐州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,61339.562000000005,0,0
北京,南昌,青岛,"北京-南昌,南昌-北京,北京-青岛,青岛-北京",北京-南昌-青岛-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,50361.014,0,0
北京,济南,天津,"北京-济南,济南-北京,北京-天津,天津-北京",北京-济南-天津-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,26411.74,0,0
北京,济南,石家庄,"北京-济南,济南-北京,北京-石家庄,石家庄-北京",北京-济南-石家庄-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,36945.06,0,0
北京,济南,太原,"北京-济南,济南-北京,北京-太原,太原-北京",北京-济南-太原-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,31164.95,0,0
北京,济南,呼和浩特,"北京-济南,济南-北京,北京-呼和浩特,呼和浩特-北京",北京-济南-呼和浩特-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,31108.485999999997,0,0
北京,济南,沈阳,"北京-济南,济南-北京,北京-沈阳,沈阳-北京",北京-济南-沈阳-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,37218.484,0,0
北京,济南,长春,"北京-济南,济南-北京,北京-长春,长春-北京",北京-济南-长春-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,37587.73,0,0
北京,济南,哈尔滨,"北京-济南,济南-北京,北京-哈尔滨,哈尔滨-北京",北京-济南-哈尔滨-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,43301.804,0,0
北京,济南,上海,"北京-济南,济南-北京,北京-上海,上海-北京",北京-济南-上海-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,59302.486,0,0
北京,济南,南京,"北京-济南,济南-北京,北京-南京,南京-北京",北京-济南-南京-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,53464.977999999996,0,0
北京,济南,杭州,"北京-济南,济南-北京,北京-杭州,杭州-北京",北京-济南-杭州-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,95229.64600000001,0,0
北京,济南,福州,"北京-济南,济南-北京,北京-福州,福州-北京",北京-济南-福州-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,60212.441999999995,0,0
北京,济南,南昌,"北京-济南,济南-北京,北京-南昌,南昌-北京",北京-济南-南昌-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,63818.162,0,0
北京,济南,郑州,"北京-济南,济南-北京,北京-郑州,郑州-北京",北京-济南-郑州-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,64853.513999999996,0,0
北京,济南,武汉,"北京-济南,济南-北京,北京-武汉,武汉-北京",北京-济南-武汉-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,63845.600000000006,0,0
北京,济南,长沙,"北京-济南,济南-北京,北京-长沙,长沙-北京",北京-济南-长沙-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,73509.786,0,0
北京,济南,广州,"北京-济南,济南-北京,北京-广州,广州-北京",北京-济南-广州-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,89381.87,0,0
北京,济南,重庆,"北京-济南,济南-北京,北京-重庆,重庆-北京",北京-济南-重庆-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,51900.98,0,0
北京,济南,成都,"北京-济南,济南-北京,北京-成都,成都-北京",北京-济南-成都-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,60823.416,0,0
北京,济南,贵阳,"北京-济南,济南-北京,北京-贵阳,贵阳-北京",北京-济南-贵阳-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,53242.374,0,0
北京,济南,西安,"北京-济南,济南-北京,北京-西安,西安-北京",北京-济南-西安-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,57742.688,0,0
北京,济南,兰州,"北京-济南,济南-北京,北京-兰州,兰州-北京",北京-济南-兰州-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,44779.831999999995,0,0
北京,济南,唐山,"北京-济南,济南-北京,北京-唐山,唐山-北京",北京-济南-唐山-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,25922.807999999997,0,0
北京,济南,廊坊,"北京-济南,济南-北京,北京-廊坊,廊坊-北京",北京-济南-廊坊-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,24387.64,0,0
北京,济南,保定,"北京-济南,济南-北京,北京-保定,保定-北京",北京-济南-保定-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,26674.028,0,0
北京,济南,大连,"北京-济南,济南-北京,北京-大连,大连-北京",北京-济南-大连-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,35660.896,0,0
北京,济南,锦州,"北京-济南,济南-北京,北京-锦州,锦州-北京",北京-济南-锦州-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,30473.266000000003,0,0
北京,济南,徐州,"北京-济南,济南-北京,北京-徐州,徐州-北京",北京-济南-徐州-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,45269.47200000001,0,0
北京,济南,青岛,"北京-济南,济南-北京,北京-青岛,青岛-北京",北京-济南-青岛-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,34290.924,0,0
北京,郑州,天津,"北京-郑州,郑州-北京,北京-天津,天津-北京",北京-郑州-天津-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,43517.182,0,0
北京,郑州,石家庄,"北京-郑州,郑州-北京,北京-石家庄,石家庄-北京",北京-郑州-石家庄-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,54050.502,0,0
北京,郑州,太原,"北京-郑州,郑州-北京,北京-太原,太原-北京",北京-郑州-太原-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,48270.392,0,0
北京,郑州,呼和浩特,"北京-郑州,郑州-北京,北京-呼和浩特,呼和浩特-北京",北京-郑州-呼和浩特-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,48213.92800000001,0,0
北京,郑州,沈阳,"北京-郑州,郑州-北京,北京-沈阳,沈阳-北京",北京-郑州-沈阳-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,54323.926,0,0
北京,郑州,长春,"北京-郑州,郑州-北京,北京-长春,长春-北京",北京-郑州-长春-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,2辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,54693.172000000006,0,0
